29.4281 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020CE2ED6050>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020CE2ED60B0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020CE2ED63B0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020CE7F905E0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1536,  864]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
29.4282 	EXP 	window1: mouseVisible = True
29.4282 	EXP 	window1: backgroundImage = None
29.4283 	EXP 	window1: backgroundFit = 'cover'
29.4283 	EXP 	window1: mouseVisible = False
29.4284 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
29.4284 	EXP 	window1: recordFrameIntervals = False
29.4973 	EXP 	window1: recordFrameIntervals = True
29.5740 	EXP 	Screen (0) actual frame rate measured at 144.47Hz
29.5740 	EXP 	window1: recordFrameIntervals = False
31.6081 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
