GA_loop.thisRepN,GA_loop.thisTrialN,GA_loop.thisN,GA_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,participant,session,stimulus size,spatial freq,start contrast,step contrast,end contrast,stimulus duration,date,expName,psychopyVersion,frameRate,
,,,,,,,,8.817034799999874,8.817034799999874,space,1.5715432999995755,,641201,001,8.5,0.8,1,-0.2,0.2,1,2023-04-03_06h59.43.716,iva,2022.2.5,144.1090386629562,
,,,,,,,,,,,,1.0,,,,,,,,,,,,,
